alphabet_size,group_size,num_blocks,num_threads,duration,use_shmem,GPU_name
512,4,4352,128,90742707,1,NVIDIA GeForce RTX 2080 Ti
512,4,2176,256,90982659,1,NVIDIA GeForce RTX 2080 Ti
512,4,1088,512,92932782,1,NVIDIA GeForce RTX 2080 Ti
512,4,544,1024,93996835,1,NVIDIA GeForce RTX 2080 Ti
512,4,17408,64,101525573,1,NVIDIA GeForce RTX 2080 Ti
512,4,8704,128,87082160,1,NVIDIA GeForce RTX 2080 Ti
512,4,4352,256,87031268,1,NVIDIA GeForce RTX 2080 Ti
512,4,2176,512,87524814,1,NVIDIA GeForce RTX 2080 Ti
512,4,1088,1024,88486703,1,NVIDIA GeForce RTX 2080 Ti
512,4,34816,64,100343568,1,NVIDIA GeForce RTX 2080 Ti
512,4,17408,128,85776602,1,NVIDIA GeForce RTX 2080 Ti
512,4,8704,256,85545238,1,NVIDIA GeForce RTX 2080 Ti
512,4,4352,512,85289076,1,NVIDIA GeForce RTX 2080 Ti
512,4,2176,1024,85916573,1,NVIDIA GeForce RTX 2080 Ti
512,8,1088,64,137106374,1,NVIDIA GeForce RTX 2080 Ti
512,8,544,128,122981924,1,NVIDIA GeForce RTX 2080 Ti
512,8,272,256,123792170,1,NVIDIA GeForce RTX 2080 Ti
512,8,136,512,123614349,1,NVIDIA GeForce RTX 2080 Ti
512,8,68,1024,123800938,1,NVIDIA GeForce RTX 2080 Ti
512,8,2176,64,135350620,1,NVIDIA GeForce RTX 2080 Ti
512,8,1088,128,122640836,1,NVIDIA GeForce RTX 2080 Ti
512,8,544,256,123655342,1,NVIDIA GeForce RTX 2080 Ti
512,8,272,512,124029160,1,NVIDIA GeForce RTX 2080 Ti
512,8,136,1024,122696125,1,NVIDIA GeForce RTX 2080 Ti
512,8,4352,64,135604172,1,NVIDIA GeForce RTX 2080 Ti
512,8,2176,128,122760529,1,NVIDIA GeForce RTX 2080 Ti
512,8,1088,256,122816949,1,NVIDIA GeForce RTX 2080 Ti
512,8,544,512,124218533,1,NVIDIA GeForce RTX 2080 Ti
512,8,272,1024,122400322,1,NVIDIA GeForce RTX 2080 Ti
512,8,8704,64,131257319,1,NVIDIA GeForce RTX 2080 Ti
512,8,4352,128,116929274,1,NVIDIA GeForce RTX 2080 Ti
512,8,2176,256,118034135,1,NVIDIA GeForce RTX 2080 Ti
512,8,1088,512,120128114,1,NVIDIA GeForce RTX 2080 Ti
512,8,544,1024,119976781,1,NVIDIA GeForce RTX 2080 Ti
512,8,17408,64,126972200,1,NVIDIA GeForce RTX 2080 Ti
512,8,8704,128,112594718,1,NVIDIA GeForce RTX 2080 Ti
512,8,4352,256,113705966,1,NVIDIA GeForce RTX 2080 Ti
512,8,2176,512,115496341,1,NVIDIA GeForce RTX 2080 Ti
512,8,1088,1024,116834205,1,NVIDIA GeForce RTX 2080 Ti
512,8,34816,64,123600432,1,NVIDIA GeForce RTX 2080 Ti
512,8,17408,128,108921248,1,NVIDIA GeForce RTX 2080 Ti
512,8,8704,256,109877776,1,NVIDIA GeForce RTX 2080 Ti
512,8,4352,512,111490590,1,NVIDIA GeForce RTX 2080 Ti
512,8,2176,1024,112567442,1,NVIDIA GeForce RTX 2080 Ti
512,8,69632,64,121794000,1,NVIDIA GeForce RTX 2080 Ti
512,8,34816,128,106270752,1,NVIDIA GeForce RTX 2080 Ti
512,8,17408,256,106626760,1,NVIDIA GeForce RTX 2080 Ti
512,8,8704,512,107795397,1,NVIDIA GeForce RTX 2080 Ti
512,8,4352,1024,108713195,1,NVIDIA GeForce RTX 2080 Ti
512,16,1088,64,142647457,1,NVIDIA GeForce RTX 2080 Ti
512,16,544,128,129431873,1,NVIDIA GeForce RTX 2080 Ti
512,16,272,256,128635146,1,NVIDIA GeForce RTX 2080 Ti
512,16,136,512,128738780,1,NVIDIA GeForce RTX 2080 Ti
512,16,68,1024,129633309,1,NVIDIA GeForce RTX 2080 Ti
512,16,2176,64,143269386,1,NVIDIA GeForce RTX 2080 Ti
512,16,1088,128,129703757,1,NVIDIA GeForce RTX 2080 Ti
512,16,544,256,130212620,1,NVIDIA GeForce RTX 2080 Ti
512,16,272,512,130011944,1,NVIDIA GeForce RTX 2080 Ti
512,16,136,1024,129486872,1,NVIDIA GeForce RTX 2080 Ti
512,16,4352,64,143752953,1,NVIDIA GeForce RTX 2080 Ti
512,16,2176,128,130621099,1,NVIDIA GeForce RTX 2080 Ti
512,16,1088,256,130658237,1,NVIDIA GeForce RTX 2080 Ti
512,16,544,512,131051306,1,NVIDIA GeForce RTX 2080 Ti
512,16,272,1024,130670789,1,NVIDIA GeForce RTX 2080 Ti
512,16,8704,64,142447494,1,NVIDIA GeForce RTX 2080 Ti
512,16,4352,128,127516749,1,NVIDIA GeForce RTX 2080 Ti
512,16,2176,256,128948962,1,NVIDIA GeForce RTX 2080 Ti
512,16,1088,512,130598905,1,NVIDIA GeForce RTX 2080 Ti
512,16,544,1024,131003072,1,NVIDIA GeForce RTX 2080 Ti
512,16,17408,64,140514355,1,NVIDIA GeForce RTX 2080 Ti
512,16,8704,128,126930840,1,NVIDIA GeForce RTX 2080 Ti
512,16,4352,256,127452459,1,NVIDIA GeForce RTX 2080 Ti
512,16,2176,512,129324063,1,NVIDIA GeForce RTX 2080 Ti
512,16,1088,1024,130300290,1,NVIDIA GeForce RTX 2080 Ti
512,16,34816,64,140774424,1,NVIDIA GeForce RTX 2080 Ti
512,16,17408,128,126144481,1,NVIDIA GeForce RTX 2080 Ti
512,16,8704,256,127644694,1,NVIDIA GeForce RTX 2080 Ti
512,16,4352,512,129502314,1,NVIDIA GeForce RTX 2080 Ti
512,16,2176,1024,130221215,1,NVIDIA GeForce RTX 2080 Ti
512,16,69632,64,142205416,1,NVIDIA GeForce RTX 2080 Ti
512,16,34816,128,127253610,1,NVIDIA GeForce RTX 2080 Ti
512,16,17408,256,128395685,1,NVIDIA GeForce RTX 2080 Ti
512,16,8704,512,129566663,1,NVIDIA GeForce RTX 2080 Ti
512,16,4352,1024,129708203,1,NVIDIA GeForce RTX 2080 Ti
512,16,139264,64,142867773,1,NVIDIA GeForce RTX 2080 Ti
512,16,69632,128,127341479,1,NVIDIA GeForce RTX 2080 Ti
512,16,34816,256,127690417,1,NVIDIA GeForce RTX 2080 Ti
512,16,17408,512,129916426,1,NVIDIA GeForce RTX 2080 Ti
512,16,8704,1024,130793299,1,NVIDIA GeForce RTX 2080 Ti
512,32,1088,64,101487966,1,NVIDIA GeForce RTX 2080 Ti
512,32,544,128,86367833,1,NVIDIA GeForce RTX 2080 Ti
512,32,272,256,86669782,1,NVIDIA GeForce RTX 2080 Ti
512,32,136,512,86515697,1,NVIDIA GeForce RTX 2080 Ti
512,32,68,1024,86302333,1,NVIDIA GeForce RTX 2080 Ti
512,32,2176,64,101535540,1,NVIDIA GeForce RTX 2080 Ti
512,32,1088,128,86271006,1,NVIDIA GeForce RTX 2080 Ti
512,32,544,256,86135595,1,NVIDIA GeForce RTX 2080 Ti
512,32,272,512,86553994,1,NVIDIA GeForce RTX 2080 Ti
512,32,136,1024,85986078,1,NVIDIA GeForce RTX 2080 Ti
512,32,4352,64,101981944,1,NVIDIA GeForce RTX 2080 Ti
512,32,2176,128,84946218,1,NVIDIA GeForce RTX 2080 Ti
512,32,1088,256,85887675,1,NVIDIA GeForce RTX 2080 Ti
512,32,544,512,85969576,1,NVIDIA GeForce RTX 2080 Ti
512,32,272,1024,86035059,1,NVIDIA GeForce RTX 2080 Ti
512,32,8704,64,101756607,1,NVIDIA GeForce RTX 2080 Ti
512,32,4352,128,83086633,1,NVIDIA GeForce RTX 2080 Ti
512,32,2176,256,83497278,1,NVIDIA GeForce RTX 2080 Ti
512,32,1088,512,84921842,1,NVIDIA GeForce RTX 2080 Ti
512,32,544,1024,86332068,1,NVIDIA GeForce RTX 2080 Ti
512,32,17408,64,102439978,1,NVIDIA GeForce RTX 2080 Ti
512,32,8704,128,83856360,1,NVIDIA GeForce RTX 2080 Ti
512,32,4352,256,84541181,1,NVIDIA GeForce RTX 2080 Ti
512,32,2176,512,84926007,1,NVIDIA GeForce RTX 2080 Ti
512,32,1088,1024,86253940,1,NVIDIA GeForce RTX 2080 Ti
512,32,34816,64,106270741,1,NVIDIA GeForce RTX 2080 Ti
512,32,17408,128,86556048,1,NVIDIA GeForce RTX 2080 Ti
512,32,8704,256,87312775,1,NVIDIA GeForce RTX 2080 Ti
512,32,4352,512,87782129,1,NVIDIA GeForce RTX 2080 Ti
512,32,2176,1024,88195299,1,NVIDIA GeForce RTX 2080 Ti
512,32,69632,64,113325936,1,NVIDIA GeForce RTX 2080 Ti
512,32,34816,128,90599077,1,NVIDIA GeForce RTX 2080 Ti
512,32,17408,256,90869951,1,NVIDIA GeForce RTX 2080 Ti
512,32,8704,512,91796053,1,NVIDIA GeForce RTX 2080 Ti
512,32,4352,1024,92821619,1,NVIDIA GeForce RTX 2080 Ti
512,32,139264,64,123078858,1,NVIDIA GeForce RTX 2080 Ti
512,32,69632,128,99149613,1,NVIDIA GeForce RTX 2080 Ti
512,32,34816,256,99443750,1,NVIDIA GeForce RTX 2080 Ti
512,32,17408,512,99684819,1,NVIDIA GeForce RTX 2080 Ti
512,32,8704,1024,104304444,1,NVIDIA GeForce RTX 2080 Ti
512,32,278528,64,146133041,1,NVIDIA GeForce RTX 2080 Ti
512,32,139264,128,118758232,1,NVIDIA GeForce RTX 2080 Ti
512,32,69632,256,117530948,1,NVIDIA GeForce RTX 2080 Ti
512,32,34816,512,118067335,1,NVIDIA GeForce RTX 2080 Ti
512,32,17408,1024,129035941,1,NVIDIA GeForce RTX 2080 Ti
1024,2,1088,64,124299480,0,NVIDIA GeForce RTX 2080 Ti
1024,2,544,128,115473518,1,NVIDIA GeForce RTX 2080 Ti
1024,2,272,256,102854093,1,NVIDIA GeForce RTX 2080 Ti
1024,2,136,512,104017870,1,NVIDIA GeForce RTX 2080 Ti
1024,2,68,1024,103424381,1,NVIDIA GeForce RTX 2080 Ti
1024,2,2176,64,102274677,0,NVIDIA GeForce RTX 2080 Ti
1024,2,1088,128,112689303,1,NVIDIA GeForce RTX 2080 Ti
1024,2,544,256,99949634,1,NVIDIA GeForce RTX 2080 Ti
1024,2,272,512,100164613,1,NVIDIA GeForce RTX 2080 Ti
1024,2,136,1024,99608634,1,NVIDIA GeForce RTX 2080 Ti
1024,2,4352,64,92847973,0,NVIDIA GeForce RTX 2080 Ti
1024,2,2176,128,109269795,1,NVIDIA GeForce RTX 2080 Ti
1024,2,1088,256,93300385,1,NVIDIA GeForce RTX 2080 Ti
1024,2,544,512,94628395,1,NVIDIA GeForce RTX 2080 Ti
1024,2,272,1024,95664676,1,NVIDIA GeForce RTX 2080 Ti
1024,2,8704,64,87926834,0,NVIDIA GeForce RTX 2080 Ti
1024,2,4352,128,104963194,1,NVIDIA GeForce RTX 2080 Ti
1024,2,2176,256,86924300,1,NVIDIA GeForce RTX 2080 Ti
1024,2,1088,512,87430462,1,NVIDIA GeForce RTX 2080 Ti
1024,2,544,1024,88555783,1,NVIDIA GeForce RTX 2080 Ti
1024,2,17408,64,86469475,0,NVIDIA GeForce RTX 2080 Ti
1024,2,8704,128,102298777,1,NVIDIA GeForce RTX 2080 Ti
1024,2,4352,256,84884479,1,NVIDIA GeForce RTX 2080 Ti
1024,2,2176,512,84968892,1,NVIDIA GeForce RTX 2080 Ti
1024,2,1088,1024,85535980,1,NVIDIA GeForce RTX 2080 Ti
1024,4,1088,64,123876141,0,NVIDIA GeForce RTX 2080 Ti
1024,4,544,128,129945296,1,NVIDIA GeForce RTX 2080 Ti
1024,4,272,256,117255810,1,NVIDIA GeForce RTX 2080 Ti
1024,4,136,512,117880885,1,NVIDIA GeForce RTX 2080 Ti
1024,4,68,1024,117968431,1,NVIDIA GeForce RTX 2080 Ti
1024,4,2176,64,121575249,0,NVIDIA GeForce RTX 2080 Ti
1024,4,1088,128,126557579,1,NVIDIA GeForce RTX 2080 Ti
1024,4,544,256,115378375,1,NVIDIA GeForce RTX 2080 Ti
1024,4,272,512,115251494,1,NVIDIA GeForce RTX 2080 Ti
1024,4,136,1024,115504077,1,NVIDIA GeForce RTX 2080 Ti
1024,4,4352,64,115872131,0,NVIDIA GeForce RTX 2080 Ti
1024,4,2176,128,123040072,1,NVIDIA GeForce RTX 2080 Ti
1024,4,1088,256,111173864,1,NVIDIA GeForce RTX 2080 Ti
1024,4,544,512,112015785,1,NVIDIA GeForce RTX 2080 Ti
1024,4,272,1024,111771044,1,NVIDIA GeForce RTX 2080 Ti
1024,4,8704,64,108198817,0,NVIDIA GeForce RTX 2080 Ti
1024,4,4352,128,118431408,1,NVIDIA GeForce RTX 2080 Ti
1024,4,2176,256,102959693,1,NVIDIA GeForce RTX 2080 Ti
1024,4,1088,512,104167523,1,NVIDIA GeForce RTX 2080 Ti
1024,4,544,1024,105998040,1,NVIDIA GeForce RTX 2080 Ti
1024,4,17408,64,103870892,0,NVIDIA GeForce RTX 2080 Ti
1024,4,8704,128,114126403,1,NVIDIA GeForce RTX 2080 Ti
1024,4,4352,256,98381341,1,NVIDIA GeForce RTX 2080 Ti
1024,4,2176,512,98954635,1,NVIDIA GeForce RTX 2080 Ti
1024,4,1088,1024,100091356,1,NVIDIA GeForce RTX 2080 Ti
1024,4,34816,64,103078106,0,NVIDIA GeForce RTX 2080 Ti
1024,4,17408,128,113205835,1,NVIDIA GeForce RTX 2080 Ti
1024,4,8704,256,96896722,1,NVIDIA GeForce RTX 2080 Ti
1024,4,4352,512,96706306,1,NVIDIA GeForce RTX 2080 Ti
1024,4,2176,1024,97826388,1,NVIDIA GeForce RTX 2080 Ti
1024,8,1088,64,147347859,0,NVIDIA GeForce RTX 2080 Ti
1024,8,544,128,154227142,1,NVIDIA GeForce RTX 2080 Ti
1024,8,272,256,137479805,1,NVIDIA GeForce RTX 2080 Ti
1024,8,136,512,138712409,1,NVIDIA GeForce RTX 2080 Ti
1024,8,68,1024,137031740,1,NVIDIA GeForce RTX 2080 Ti
1024,8,2176,64,145731344,0,NVIDIA GeForce RTX 2080 Ti
1024,8,1088,128,152037092,1,NVIDIA GeForce RTX 2080 Ti
1024,8,544,256,136872746,1,NVIDIA GeForce RTX 2080 Ti
1024,8,272,512,137771386,1,NVIDIA GeForce RTX 2080 Ti
1024,8,136,1024,136914259,1,NVIDIA GeForce RTX 2080 Ti
1024,8,4352,64,143822004,0,NVIDIA GeForce RTX 2080 Ti
1024,8,2176,128,151535600,1,NVIDIA GeForce RTX 2080 Ti
1024,8,1088,256,137267554,1,NVIDIA GeForce RTX 2080 Ti
1024,8,544,512,137359615,1,NVIDIA GeForce RTX 2080 Ti
1024,8,272,1024,135954799,1,NVIDIA GeForce RTX 2080 Ti
1024,8,8704,64,137896306,0,NVIDIA GeForce RTX 2080 Ti
1024,8,4352,128,147619435,1,NVIDIA GeForce RTX 2080 Ti
1024,8,2176,256,131934312,1,NVIDIA GeForce RTX 2080 Ti
1024,8,1088,512,133695181,1,NVIDIA GeForce RTX 2080 Ti
1024,8,544,1024,135497302,1,NVIDIA GeForce RTX 2080 Ti
1024,8,17408,64,133620665,0,NVIDIA GeForce RTX 2080 Ti
1024,8,8704,128,142987926,1,NVIDIA GeForce RTX 2080 Ti
1024,8,4352,256,127175055,1,NVIDIA GeForce RTX 2080 Ti
1024,8,2176,512,129685144,1,NVIDIA GeForce RTX 2080 Ti
1024,8,1088,1024,130799136,1,NVIDIA GeForce RTX 2080 Ti
1024,8,34816,64,128909458,0,NVIDIA GeForce RTX 2080 Ti
1024,8,17408,128,139133640,1,NVIDIA GeForce RTX 2080 Ti
1024,8,8704,256,123402553,1,NVIDIA GeForce RTX 2080 Ti
1024,8,4352,512,124834625,1,NVIDIA GeForce RTX 2080 Ti
1024,8,2176,1024,126223180,1,NVIDIA GeForce RTX 2080 Ti
1024,8,69632,64,126358877,0,NVIDIA GeForce RTX 2080 Ti
1024,8,34816,128,137259923,1,NVIDIA GeForce RTX 2080 Ti
1024,8,17408,256,120599756,1,NVIDIA GeForce RTX 2080 Ti
1024,8,8704,512,121409004,1,NVIDIA GeForce RTX 2080 Ti
1024,8,4352,1024,122594268,1,NVIDIA GeForce RTX 2080 Ti
1024,16,1088,64,155029788,0,NVIDIA GeForce RTX 2080 Ti
1024,16,544,128,161122011,1,NVIDIA GeForce RTX 2080 Ti
1024,16,272,256,148055482,1,NVIDIA GeForce RTX 2080 Ti
1024,16,136,512,147520649,1,NVIDIA GeForce RTX 2080 Ti
1024,16,68,1024,145361097,1,NVIDIA GeForce RTX 2080 Ti
1024,16,2176,64,155964421,0,NVIDIA GeForce RTX 2080 Ti
1024,16,1088,128,162064400,1,NVIDIA GeForce RTX 2080 Ti
1024,16,544,256,147390350,1,NVIDIA GeForce RTX 2080 Ti
1024,16,272,512,146529798,1,NVIDIA GeForce RTX 2080 Ti
1024,16,136,1024,145103532,1,NVIDIA GeForce RTX 2080 Ti
1024,16,4352,64,156467274,0,NVIDIA GeForce RTX 2080 Ti
1024,16,2176,128,162091824,1,NVIDIA GeForce RTX 2080 Ti
1024,16,1088,256,146784758,1,NVIDIA GeForce RTX 2080 Ti
1024,16,544,512,146670225,1,NVIDIA GeForce RTX 2080 Ti
1024,16,272,1024,147677327,1,NVIDIA GeForce RTX 2080 Ti
1024,16,8704,64,150940602,0,NVIDIA GeForce RTX 2080 Ti
1024,16,4352,128,161191572,1,NVIDIA GeForce RTX 2080 Ti
1024,16,2176,256,144987714,1,NVIDIA GeForce RTX 2080 Ti
1024,16,1088,512,145985463,1,NVIDIA GeForce RTX 2080 Ti
1024,16,544,1024,147458545,1,NVIDIA GeForce RTX 2080 Ti
1024,16,17408,64,149771622,0,NVIDIA GeForce RTX 2080 Ti
1024,16,8704,128,159735462,1,NVIDIA GeForce RTX 2080 Ti
1024,16,4352,256,143741308,1,NVIDIA GeForce RTX 2080 Ti
1024,16,2176,512,145256341,1,NVIDIA GeForce RTX 2080 Ti
1024,16,1088,1024,146026534,1,NVIDIA GeForce RTX 2080 Ti
1024,16,34816,64,149413789,0,NVIDIA GeForce RTX 2080 Ti
1024,16,17408,128,159844224,1,NVIDIA GeForce RTX 2080 Ti
1024,16,8704,256,143899482,1,NVIDIA GeForce RTX 2080 Ti
1024,16,4352,512,145613917,1,NVIDIA GeForce RTX 2080 Ti
1024,16,2176,1024,146504168,1,NVIDIA GeForce RTX 2080 Ti
1024,16,69632,64,149888410,0,NVIDIA GeForce RTX 2080 Ti
1024,16,34816,128,160790086,1,NVIDIA GeForce RTX 2080 Ti
1024,16,17408,256,144098262,1,NVIDIA GeForce RTX 2080 Ti
1024,16,8704,512,145149818,1,NVIDIA GeForce RTX 2080 Ti
1024,16,4352,1024,145669211,1,NVIDIA GeForce RTX 2080 Ti
1024,16,139264,64,149122300,0,NVIDIA GeForce RTX 2080 Ti
1024,16,69632,128,163301901,1,NVIDIA GeForce RTX 2080 Ti
1024,16,34816,256,145286411,1,NVIDIA GeForce RTX 2080 Ti
1024,16,17408,512,146106083,1,NVIDIA GeForce RTX 2080 Ti
1024,16,8704,1024,146678381,1,NVIDIA GeForce RTX 2080 Ti
1024,32,1088,64,107586092,0,NVIDIA GeForce RTX 2080 Ti
1024,32,544,128,115500105,1,NVIDIA GeForce RTX 2080 Ti
1024,32,272,256,99350279,1,NVIDIA GeForce RTX 2080 Ti
1024,32,136,512,98849215,1,NVIDIA GeForce RTX 2080 Ti
1024,32,68,1024,98408179,1,NVIDIA GeForce RTX 2080 Ti
1024,32,2176,64,107290774,0,NVIDIA GeForce RTX 2080 Ti
1024,32,1088,128,115426110,1,NVIDIA GeForce RTX 2080 Ti
1024,32,544,256,98597522,1,NVIDIA GeForce RTX 2080 Ti
1024,32,272,512,98899005,1,NVIDIA GeForce RTX 2080 Ti
1024,32,136,1024,98077124,1,NVIDIA GeForce RTX 2080 Ti
1024,32,4352,64,105262777,0,NVIDIA GeForce RTX 2080 Ti
1024,32,2176,128,115683846,1,NVIDIA GeForce RTX 2080 Ti
1024,32,1088,256,97509215,1,NVIDIA GeForce RTX 2080 Ti
1024,32,544,512,98542254,1,NVIDIA GeForce RTX 2080 Ti
1024,32,272,1024,97488655,1,NVIDIA GeForce RTX 2080 Ti
1024,32,8704,64,102824822,0,NVIDIA GeForce RTX 2080 Ti
1024,32,4352,128,116153430,1,NVIDIA GeForce RTX 2080 Ti
1024,32,2176,256,95069006,1,NVIDIA GeForce RTX 2080 Ti
1024,32,1088,512,95794763,1,NVIDIA GeForce RTX 2080 Ti
1024,32,544,1024,97999413,1,NVIDIA GeForce RTX 2080 Ti
1024,32,17408,64,103798896,0,NVIDIA GeForce RTX 2080 Ti
1024,32,8704,128,116761753,1,NVIDIA GeForce RTX 2080 Ti
1024,32,4352,256,95440588,1,NVIDIA GeForce RTX 2080 Ti
1024,32,2176,512,95905966,1,NVIDIA GeForce RTX 2080 Ti
1024,32,1088,1024,97139585,1,NVIDIA GeForce RTX 2080 Ti
1024,32,34816,64,107744554,0,NVIDIA GeForce RTX 2080 Ti
1024,32,17408,128,120546226,1,NVIDIA GeForce RTX 2080 Ti
1024,32,8704,256,98087488,1,NVIDIA GeForce RTX 2080 Ti
1024,32,4352,512,98777642,1,NVIDIA GeForce RTX 2080 Ti
1024,32,2176,1024,99371220,1,NVIDIA GeForce RTX 2080 Ti
1024,32,69632,64,113406501,0,NVIDIA GeForce RTX 2080 Ti
1024,32,34816,128,127966050,1,NVIDIA GeForce RTX 2080 Ti
1024,32,17408,256,102968761,1,NVIDIA GeForce RTX 2080 Ti
1024,32,8704,512,103259220,1,NVIDIA GeForce RTX 2080 Ti
1024,32,4352,1024,104158585,1,NVIDIA GeForce RTX 2080 Ti
1024,32,139264,64,121820433,0,NVIDIA GeForce RTX 2080 Ti
1024,32,69632,128,138070051,1,NVIDIA GeForce RTX 2080 Ti
1024,32,34816,256,110619199,1,NVIDIA GeForce RTX 2080 Ti
1024,32,17408,512,111242101,1,NVIDIA GeForce RTX 2080 Ti
1024,32,8704,1024,115982147,1,NVIDIA GeForce RTX 2080 Ti
1024,32,278528,64,143409308,0,NVIDIA GeForce RTX 2080 Ti
1024,32,139264,128,160880057,1,NVIDIA GeForce RTX 2080 Ti
1024,32,69632,256,130418825,1,NVIDIA GeForce RTX 2080 Ti
1024,32,34816,512,129744634,1,NVIDIA GeForce RTX 2080 Ti
1024,32,17408,1024,140638651,1,NVIDIA GeForce RTX 2080 Ti
2048,2,1088,64,136357856,0,NVIDIA GeForce RTX 2080 Ti
2048,2,544,128,118551369,0,NVIDIA GeForce RTX 2080 Ti
2048,2,272,256,128599028,1,NVIDIA GeForce RTX 2080 Ti
2048,2,136,512,115687276,1,NVIDIA GeForce RTX 2080 Ti
2048,2,68,1024,115497194,1,NVIDIA GeForce RTX 2080 Ti
2048,2,2176,64,114430421,0,NVIDIA GeForce RTX 2080 Ti
2048,2,1088,128,114565925,0,NVIDIA GeForce RTX 2080 Ti
2048,2,544,256,125460772,1,NVIDIA GeForce RTX 2080 Ti
2048,2,272,512,110436052,1,NVIDIA GeForce RTX 2080 Ti
2048,2,136,1024,110516258,1,NVIDIA GeForce RTX 2080 Ti
2048,2,4352,64,103177370,0,NVIDIA GeForce RTX 2080 Ti
2048,2,2176,128,103984985,0,NVIDIA GeForce RTX 2080 Ti
2048,2,1088,256,121685097,1,NVIDIA GeForce RTX 2080 Ti
2048,2,544,512,105597548,1,NVIDIA GeForce RTX 2080 Ti
2048,2,272,1024,105779762,1,NVIDIA GeForce RTX 2080 Ti
2048,2,8704,64,98770050,0,NVIDIA GeForce RTX 2080 Ti
2048,2,4352,128,98911239,0,NVIDIA GeForce RTX 2080 Ti
2048,2,2176,256,117625284,1,NVIDIA GeForce RTX 2080 Ti
2048,2,1088,512,98720353,1,NVIDIA GeForce RTX 2080 Ti
2048,2,544,1024,99246535,1,NVIDIA GeForce RTX 2080 Ti
2048,2,17408,64,97478437,0,NVIDIA GeForce RTX 2080 Ti
2048,2,8704,128,97230018,0,NVIDIA GeForce RTX 2080 Ti
2048,2,4352,256,114605666,1,NVIDIA GeForce RTX 2080 Ti
2048,2,2176,512,95852212,1,NVIDIA GeForce RTX 2080 Ti
2048,2,1088,1024,96111455,1,NVIDIA GeForce RTX 2080 Ti
2048,4,1088,64,138228798,0,NVIDIA GeForce RTX 2080 Ti
2048,4,544,128,138921555,0,NVIDIA GeForce RTX 2080 Ti
2048,4,272,256,145217138,1,NVIDIA GeForce RTX 2080 Ti
2048,4,136,512,130650795,1,NVIDIA GeForce RTX 2080 Ti
2048,4,68,1024,131119122,1,NVIDIA GeForce RTX 2080 Ti
2048,4,2176,64,135588871,0,NVIDIA GeForce RTX 2080 Ti
2048,4,1088,128,136077297,0,NVIDIA GeForce RTX 2080 Ti
2048,4,544,256,141090670,1,NVIDIA GeForce RTX 2080 Ti
2048,4,272,512,127863822,1,NVIDIA GeForce RTX 2080 Ti
2048,4,136,1024,127443882,1,NVIDIA GeForce RTX 2080 Ti
2048,4,4352,64,128400378,0,NVIDIA GeForce RTX 2080 Ti
2048,4,2176,128,128524829,0,NVIDIA GeForce RTX 2080 Ti
2048,4,1088,256,136961967,1,NVIDIA GeForce RTX 2080 Ti
2048,4,544,512,123638009,1,NVIDIA GeForce RTX 2080 Ti
2048,4,272,1024,123650789,1,NVIDIA GeForce RTX 2080 Ti
2048,4,8704,64,119906507,0,NVIDIA GeForce RTX 2080 Ti
2048,4,4352,128,119737842,0,NVIDIA GeForce RTX 2080 Ti
2048,4,2176,256,132341887,1,NVIDIA GeForce RTX 2080 Ti
2048,4,1088,512,116207372,1,NVIDIA GeForce RTX 2080 Ti
2048,4,544,1024,118164828,1,NVIDIA GeForce RTX 2080 Ti
2048,4,17408,64,116075810,0,NVIDIA GeForce RTX 2080 Ti
2048,4,8704,128,116021131,0,NVIDIA GeForce RTX 2080 Ti
2048,4,4352,256,127896425,1,NVIDIA GeForce RTX 2080 Ti
2048,4,2176,512,110183003,1,NVIDIA GeForce RTX 2080 Ti
2048,4,1088,1024,111562087,1,NVIDIA GeForce RTX 2080 Ti
2048,4,34816,64,115302219,0,NVIDIA GeForce RTX 2080 Ti
2048,4,17408,128,114824825,0,NVIDIA GeForce RTX 2080 Ti
2048,4,8704,256,126585829,1,NVIDIA GeForce RTX 2080 Ti
2048,4,4352,512,108152276,1,NVIDIA GeForce RTX 2080 Ti
2048,4,2176,1024,109428762,1,NVIDIA GeForce RTX 2080 Ti
2048,8,1088,64,162323911,0,NVIDIA GeForce RTX 2080 Ti
2048,8,544,128,161627380,0,NVIDIA GeForce RTX 2080 Ti
2048,8,272,256,170500017,1,NVIDIA GeForce RTX 2080 Ti
2048,8,136,512,152984808,1,NVIDIA GeForce RTX 2080 Ti
2048,8,68,1024,151806717,1,NVIDIA GeForce RTX 2080 Ti
2048,8,2176,64,161912004,0,NVIDIA GeForce RTX 2080 Ti
2048,8,1088,128,162546721,0,NVIDIA GeForce RTX 2080 Ti
2048,8,544,256,170434012,1,NVIDIA GeForce RTX 2080 Ti
2048,8,272,512,151363966,1,NVIDIA GeForce RTX 2080 Ti
2048,8,136,1024,150768667,1,NVIDIA GeForce RTX 2080 Ti
2048,8,4352,64,159397558,0,NVIDIA GeForce RTX 2080 Ti
2048,8,2176,128,159698495,0,NVIDIA GeForce RTX 2080 Ti
2048,8,1088,256,168849468,1,NVIDIA GeForce RTX 2080 Ti
2048,8,544,512,149822962,1,NVIDIA GeForce RTX 2080 Ti
2048,8,272,1024,150475110,1,NVIDIA GeForce RTX 2080 Ti
2048,8,8704,64,152443839,0,NVIDIA GeForce RTX 2080 Ti
2048,8,4352,128,153201593,0,NVIDIA GeForce RTX 2080 Ti
